Name,Formula,Area_Blank,Area_1_2,Area_1_1,Area_100_2,Area_100_1,Area_25_2,Area_25_1,Area_873_2,Area_873_1,Area_50_2,Area_50_1,Area_Std1,Area_Std2,Area_Std3,Group_Area_NaCl_1,Group_Area_NaCl_25,Group_Area_NaCl_50,Group_Area_NaCl_100,Group_Area_NaCl_400,Group_Area_Std1,Group_Area_Std2,Group_Area_Std3,Ratio_NaCl_1,Ratio_NaCl_25,Ratio_NaCl_50,Ratio_NaCl_100,Ratio_NaCl_400,Ratio_Std1,Ratio_Std2,Ratio_Std3
,C13 H11 N8 O9 P S,6715.053107,24225.29836,20318.21183,5842680.093,11658977.22,3804298.989,3460779.972,2104098.657,16384959.21,3168597.418,3401722.011,80172734.26,16831660,23706241.03,22271.75509,3632539.48,3285159.714,8750828.656,9244528.933,80172734.26,16831660,23706241.03,3.179,518.574,468.983,1249.251,1319.731,11445.303,2402.855,3384.257
,C13 H18 N3 O15 P,24298.59864,277611.389,246828.9784,239771.6842,292737.5885,189661.623,200323.4511,245576.6583,441180.4595,188149.1665,173348.062,174288635.7,607018.0102,225265.3114,262220.1837,194992.537,180748.6142,266254.6364,343378.5589,174288635.7,607018.0102,225265.3114,10.152,7.549,6.998,10.308,13.294,6747.849,23.502,8.721
,C9 H5 N2 O16 P3,6365.894923,9878770.745,8713784.453,5526960.093,13720658.69,13960346.39,11707855.62,41249.91075,38528.38571,7161013.85,9182215.756,248120.383,8894636.011,12490069.54,9296277.599,12834101,8171614.803,9623809.394,39889.14823,248120.383,8894636.011,12490069.54,1556.361,2148.655,1368.073,1611.196,6.678,41.54,1489.119,2091.058
,C13 H5 Cl N2 O13 S2,11076.07598,187920.4246,274808.1227,14562546.75,23737002.1,39531482.97,23327848.05,2424272.077,3982872.968,19622636.01,21624748.73,8037099.376,26582850.31,23643759.71,231364.2736,31429665.51,20623692.37,19149774.43,3203572.523,8037099.376,26582850.31,23643759.71,21.16,2874.444,1886.169,1751.369,292.987,735.044,2431.172,2162.373
,C13 H5 Cl N2 O13 S2,16463.24354,195996.8415,276572.2266,27542441.99,23575570.93,39531482.97,23327848.05,1215369.286,2474743.936,19622636.01,21624748.73,92969141.96,25193157.17,22144468.18,236284.5341,31429665.51,20623692.37,25559006.46,1845056.611,92969141.96,25193157.17,22144468.18,14.301,1902.228,1248.214,1546.916,111.669,5626.802,1524.774,1340.257
,C9 H10 N8 O13 P2,12873.10737,20115.85308,20872.29743,6584016.571,10831229.24,4548889.574,4447102.465,7085845.366,1247283.24,4635096.195,5344735.854,8760133.894,17655834.94,15026422.21,20494.07526,4497996.02,4989916.024,8707622.907,4166564.303,8760133.894,17655834.94,15026422.21,1.639,359.793,399.141,696.519,333.282,700.72,1412.283,1201.957
,C14 H10 N6 O11 S2,28452.1222,179481.5054,171140.0907,13915745.94,19842655.29,3278605.032,3372917.864,2652010.826,995541.9934,3459339.296,3840050.773,60598734.1,16934660.06,17478185.16,175310.798,3325761.448,3649695.034,16879200.61,1823776.41,60598734.1,16934660.06,17478185.16,6.063,115.012,126.214,583.72,63.07,2095.638,585.638,604.434
PSM3RT117Z,C24 H28 Cl3 F O4,13031.29282,140891.3784,141687.8984,143776.5442,195572.2958,162711.8756,167923.2608,169558.4456,286167.8726,143797.1672,128735.1917,22461237.81,259185.0273,241111.902,141289.6384,165317.5682,136266.1795,169674.42,227863.1591,22461237.81,259185.0273,241111.902,11.83,13.842,11.409,14.206,19.078,1880.619,21.701,20.188
,C8 H7 Cl N4 O12 P2 S2,14274.51491,5091856.253,6896667.99,18512663.65,26916484.76,50304032.88,46063895.97,426681.3391,412219.5937,26023456.72,26497654.73,30418096.54,12581828.02,10664970.22,5994262.121,48183964.43,26260555.72,22714574.21,419450.4664,30418096.54,12581828.02,10664970.22,426.401,3427.563,1868.043,1615.8,29.838,2163.789,895.008,758.652
,C10 H12 N8 O13 P2,10022.24271,15661.01767,16249.94066,105915065.6,160930317.7,52685614.03,55137812.26,93572597.97,39613193.99,66932992.64,75269848.71,28950118.61,151305394.6,131657621.8,15955.47916,53911713.14,71101420.68,133422691.6,66592895.98,28950118.61,151305394.6,131657621.8,1.639,5539.048,7305.169,13708.239,6841.95,2974.42,15545.561,13526.891
Avagacestat,C20 H17 Cl F4 N4 O4 S,10986.5268,118783.8326,119455.369,121216.2813,164884.6588,137180.4323,141574.0887,142952.6934,241264.7038,121233.6683,108535.0973,17476150.76,218515.7902,203278.5549,119119.6008,139377.2605,114884.3828,143050.47,192108.6986,17476150.76,218515.7902,203278.5549,11.83,13.842,11.409,14.206,19.078,1735.562,21.701,20.188
,C9 H6 Cl N2 O14 P S3,16358.38439,76439817.34,72883997.58,8388391.896,5518865.471,35713298.63,35874815.95,320211.4528,296266.1095,10697699.99,14571784.23,1985198.182,4126114.195,3520280.507,74661907.46,35794057.29,12634742.11,6953628.683,308238.7811,1985198.182,4126114.195,3520280.507,4590.311,2200.665,776.8,427.518,18.951,122.053,253.679,216.431
,C11 H11 N6 O15 P S,6198.342836,13748.3476,10753.5253,7235812.529,15296044.57,2998624.461,2729561.58,12708959.1,20604068.19,2631795.628,3098311.939,37053178.76,22013432.1,22314926,12250.93645,2864093.02,2865053.783,11265928.55,16656513.65,37053178.76,22013432.1,22314926,1.912,447.045,447.195,1758.455,2599.85,5783.486,3435.991,3483.05
,C12 H7 N6 O17 P,14673.88704,36614.87724,52872.6464,49773692.06,54137652.68,23548486.07,27816889.13,16617394.42,35198243.38,30216615.18,33823916.52,12896594.98,59174123.22,55881050.6,44743.76182,25682687.6,32020265.85,51955672.37,25907818.9,12896594.98,59174123.22,55881050.6,3.163,1815.438,2263.423,3672.602,1831.351,911.624,4182.854,3950.076
,C12 H10 N4 O17 S2,11744.46008,132940.6516,123174.7651,5783972.208,10199444.29,3318400.625,2144487.761,13688890.44,6604445.559,2631971.216,2834715.729,87820535.55,20812070.1,17137671.69,128057.7083,2731444.193,2733343.472,7991708.251,10146668,87820535.55,20812070.1,17137671.69,10.722,228.706,228.865,669.153,849.59,7353.292,1742.613,1434.953
"3-[(17Z)-13,14-Dihydroxy-17-triaconten-1-yl]-5-methyl-2(5H)-furanone",C35 H64 O4,9362.927037,4677854.686,4994281.174,3682219.383,190594.5746,4277451.409,2715161.131,111981074.2,97618362.06,8447520.297,4035681.923,112592.6405,185638.66,45939.67927,4836067.93,3496306.27,6241601.11,1936406.979,104799718.1,112592.6405,185638.66,45939.67927,553.043,399.831,713.777,221.444,11984.686,12.876,21.229,5.254
,C9 H19 N10 O12 P3,11439.67798,18383.99803,19535.88748,16997419.88,11131492.68,16272106.34,15824519.44,37764636.47,22231495.82,18632126,19001849.45,50432265.65,44170640.1,51764461.54,18959.94275,16048312.89,18816987.72,14064456.28,29998066.14,50432265.65,44170640.1,51764461.54,1.772,1499.589,1758.3,1314.213,2803.085,4712.501,4127.401,4836.984
,C8 H14 N6 O13 S5,15973.87808,187970.4748,181533.9147,15376482.89,9237012.245,5544232.522,4707503.925,6391280.266,8711368.45,5282715.28,7357805.358,58213434.93,19348351.86,16957804.54,184752.1947,5125868.223,6320260.319,12306747.57,7551324.358,58213434.93,19348351.86,16957804.54,11.716,325.06,400.803,780.439,478.871,3691.636,1226.986,1075.388
"(3R,4S,9R,11R)-29-(4-Hydroxyphenyl)-4-methyl-3,9,11-nonacosanetriol",C36 H66 O4,7627.878039,649000.1277,699058.0736,473625.0554,314789.941,587667.943,253158.1278,25290730.38,24995676.09,1028649.551,529802.3736,92713.93451,152863.3708,75941.67653,674029.1006,420413.0354,779225.9623,394207.4982,25143203.23,92713.93451,152863.3708,75941.67653,95.373,59.487,110.258,55.779,3557.689,13.119,21.63,10.746
"3-[(19Z)-15,16-Dihydroxy-19-dotriaconten-1-yl]-5-methyl-2(5H)-furanone",C37 H68 O4,5374.552722,1341803.367,1676913.514,647125.6058,290959.6906,1211038.41,740087.0501,18615505.44,15745158.88,2493958.064,1222820.175,66237.88775,109210.6257,27026.16533,1509358.44,975562.73,1858389.119,469042.6482,17180332.16,66237.88775,109210.6257,27026.16533,299.086,193.312,368.247,92.943,3404.354,13.125,21.641,5.355
,C10 H12 Cl N2 O18 P S2,5985.648114,42294.50522,36013.15607,6886590.287,10222554.22,10039136.87,8848961.575,711918.2104,530082.8625,8124963.181,9689522.247,3901615.104,14415782.76,12978152.46,39153.83064,9444049.22,8907242.714,8554572.254,621000.5365,3901615.104,14415782.76,12978152.46,6.479,1562.864,1474.029,1415.667,102.767,645.665,2385.619,2147.71
,C10 H12 Cl N2 O18 P S2,28420.47524,328499.5141,317250.9025,8397396.535,5786954.388,2478492.1,335960.9987,1494398.601,2742173.081,6103507.578,6695917.355,41130680.06,10904282.76,9485113.773,322875.2083,1407226.55,6399712.467,7092175.461,2118285.841,41130680.06,10904282.76,9485113.773,11.435,49.838,226.651,251.175,75.021,1456.674,386.183,335.922
,C15 H13 N6 O18 P,9210.804608,14393.04334,14934.28493,42253262.31,71858002.58,23530824.65,22324560.96,43910219.56,53837858.53,27343013.67,33446905.43,11861675.86,80669731.68,54598183.46,14663.66413,22927692.81,30394959.55,57055632.45,48874039.04,11861675.86,80669731.68,54598183.46,1.538,2404.747,3187.943,5984.22,5126.102,1244.099,8460.96,5726.473
,C15 H13 N6 O18 P,25666.28153,54575.24597,52020.90001,4430203.093,10372493.82,1444416.531,1625420.506,458506031.7,244746252.3,114848.1882,135205.5787,94167306.16,4649157.057,35059678.03,53298.07299,1534918.518,125026.8834,7401348.456,351626142,94167306.16,4649157.057,35059678.03,2.116,60.946,4.964,293.879,13961.727,3739.023,184.6,1392.085
,C17 H13 N8 O15 P,8301.313231,54122.51611,51636.99894,160876.4826,168984.0429,74976.25227,77252.43026,42600.60065,38158.70614,111084.2363,110597.4789,10719821.78,164590.0538,40730.81696,52879.75752,76114.34126,110840.8576,164930.2627,40379.6534,10719821.78,164590.0538,40730.81696,6.949,10.003,14.566,21.674,5.307,1408.753,21.63,5.353
,C15 H18 N6 O16 P2,22533.65655,239151.6937,233199.54,239575.4677,319174.6758,317036.545,295179.23,259620.9965,472055.6063,252294.1293,283723.1476,49203830.85,450832.3213,340362.8715,236175.6169,306107.8875,268008.6384,279375.0718,365838.3014,49203830.85,450832.3213,340362.8715,10.381,13.455,11.781,12.28,16.081,2162.831,19.817,14.961
,C21 H10 N8 O9 P2 S,4235.954444,6619.212815,6868.124262,3281733.081,7289893.639,1088351.741,911795.9606,145125.3545,5892029.685,913845.2586,948538.412,6597261.417,8532183.895,8649238.189,6743.668538,1000073.851,931191.8353,5285813.36,3018577.52,6597261.417,8532183.895,8649238.189,1.649,244.578,227.733,1292.701,738.224,1613.429,2086.634,2115.261
Glutathione,C20 H32 N6 O12 S2,20257.62819,17575817.25,15998680.03,54106824.18,32618376.73,51578973.96,47185594.1,686354.1762,992235.2634,42208056.81,102931073.2,169156.4481,337000.7306,99395.08638,16787248.64,49382284.03,72569565.02,43362600.46,839294.7198,169156.4481,337000.7306,99395.08638,901.57,2652.106,3897.394,2328.815,45.075,9.085,18.099,5.338
,C9 H19 N10 O16 P3,13080.82063,52139.6901,79204.91024,182318.4834,196219.04,105257.996,120768.971,47730.97775,47565.96573,130534.5445,135183.6825,22581348.23,2784664.533,166546.7236,65672.30017,113013.4835,132859.1135,189268.7617,47648.47174,22581348.23,2784664.533,166546.7236,5.361,9.226,10.846,15.452,3.89,1843.501,227.335,13.597
,C16 H14 N10 O13 P2,10242.77967,224634.7529,237705.7862,182281.521,167051.8573,277985.5809,251028.656,132021.0443,244435.8206,152773.2221,176295.9701,41713326.07,272718.3749,205950.3923,231170.2696,264507.1184,164534.5961,174666.6892,188228.4325,41713326.07,272718.3749,205950.3923,22.673,25.943,16.137,17.131,18.461,4091.22,26.748,20.2
,C19 H15 N2 O16 P3,12011.28741,19251.1977,19263.07489,15406293.54,24519379.32,13981786.2,13923652.55,10841801.41,11732921.55,17544215.1,17158342.52,6732438.636,29548165.08,39238823.15,19257.13629,13952719.38,17351278.81,19962836.43,11287361.48,6732438.636,29548165.08,39238823.15,1.678,1215.781,1511.917,1739.477,983.533,586.636,2574.702,3419.105
,C19 H15 N2 O16 P3,8491.50552,17602.37228,13768.02226,15406293.54,24519379.32,13981786.2,13923652.55,293621.741,9182706.27,17544215.1,17158342.52,2056482.852,29548165.08,4114273.485,15685.19727,13952719.38,17351278.81,19962836.43,4738164.006,2056482.852,29548165.08,4114273.485,1.902,1691.964,2104.087,2420.775,574.569,249.378,3583.131,498.914
,C11 H14 Cl O14 P3 S4,14401.51389,40159916.11,39671805.8,5370790.771,5248172.311,22109334.9,20891470.64,281906.1819,260825.2985,7623111.588,8273253.562,230466.9937,3116706.534,2232640.828,39915860.95,21500402.77,7948182.575,5309481.541,271365.7402,230466.9937,3116706.534,2232640.828,2823.515,1520.867,562.228,375.575,19.196,16.302,220.465,157.93
,C12 H25 N6 O18 P3,8981.917492,15072.9391,15338.69483,11434365.89,7414359.757,12225793.94,9683875.93,19339292.62,24971338.81,12163462.41,12492032.86,4450032.157,29487869.31,30245445.23,15205.81697,10954834.93,12327747.64,9424362.824,22155315.71,4450032.157,29487869.31,30245445.23,1.81,1303.748,1467.14,1121.604,2636.73,529.603,3509.386,3599.546
,C28 H34 N9 O2 P3 S,4611.304764,637325.9841,420993.4406,3700074.411,3159982.302,4403192.919,5369155.018,24710.57013,20442.22927,4988715.379,9547193.595,40208.12358,67046.6665,23625.99807,529159.7124,4886173.968,7267954.487,3430028.357,22576.3997,40208.12358,67046.6665,23625.99807,121.014,1117.422,1662.113,784.415,5.163,9.195,15.333,5.403
5-BETA-D-RIBOFURANOSYLPICOLINAMIDE ADENINE-DINUCLEOTIDE,C21 H27 N7 O14 P2,29543.7222,34830879.9,32931164.41,77291521.65,91348944.95,47462161.73,46752105.52,313290.5729,6171881.117,54916480.49,51481462.59,1134204.514,763218.5415,375732.8956,33881022.16,47107133.62,53198971.54,84320233.3,3242585.845,1134204.514,763218.5415,375732.8956,995.535,1384.162,1563.16,2477.604,95.278,33.327,22.426,11.04
,C22 H21 N2 O17 P3,7412.112967,11582.3609,12017.9085,26367933.93,12614612.77,12019767.6,11618830.22,22217362.44,23221866.41,15167037.71,17827004.45,5403204.002,50035010.3,44207086.76,11800.1347,11819298.91,16497021.08,19491273.35,22719614.42,5403204.002,50035010.3,44207086.76,1.639,1641.975,2291.819,2707.791,3156.282,750.631,6951.025,6141.391
,C23 H15 N6 O15 P S,24573.96571,49618.00506,45326.22445,5400237.686,6348063.906,721224.7647,640450.0724,105918536.9,158932528,109960.4333,129451.4459,57025399.72,4088281.715,10910716.4,47472.11476,680837.4185,119705.9396,5874150.796,132425532.5,57025399.72,4088281.715,10910716.4,1.989,28.526,5.015,246.115,5548.353,2389.245,171.29,457.136
,C16 H15 N10 O15 P3,16093.45058,231300.5295,343682.5213,263548.3709,241528.8429,288762.4291,268238.7402,209402.1292,353413.0172,220884.3418,254894.2728,55045408.63,394304.8261,297769.5714,287491.5254,278500.5846,237889.3073,252538.6069,281407.5732,55045408.63,394304.8261,297769.5714,19.491,18.881,16.128,17.121,19.078,3731.871,26.732,20.188
(2R)-3-{[(2-Aminoethoxy)(hydroxy)phosphoryl]oxy}-2-[(9Z)-9-tetradecenoyloxy]propyl stearate,C37 H72 N O8 P,8436.452973,4392306.65,11609896.69,3804091.723,14471286.24,6290876.014,4824770.115,38995361.65,87544076.71,24441081.63,10847079.2,197715.033,227446.8381,111972.1998,8001101.669,5557823.064,17644080.41,9137688.981,63269719.18,197715.033,227446.8381,111972.1998,891.18,619.043,1965.237,1017.776,7047.122,22.022,25.334,12.472
,C19 H13 N8 O16 P3,9615.500524,15025.43172,15590.45389,16077901.48,12830979.42,9627912.422,9011674.649,6865592.221,8759327.196,10691587.96,13232608.09,2710740.469,20560694.4,17827425.03,15307.94281,9319793.536,11962098.03,14454440.45,7812459.709,2710740.469,20560694.4,17827425.03,1.639,998.048,1281.01,1547.912,836.629,290.291,2201.825,1909.122
"(18R)-24-Amino-21-hydroxy-21-oxido-15-oxo-16,20,22-trioxa-21lambda~5~-phosphatetracosan-18-yl (9Z)-9-octadecenoate",C38 H74 N O8 P,8497.393846,676315.0843,1079212.445,575756.6509,3504823.784,854759.0995,1040482.726,16792403.42,42336653.46,5081757.07,2882926.311,199143.2312,229089.8045,112781.0331,877763.7644,947620.9127,3982341.691,2040290.217,29564528.44,199143.2312,229089.8045,112781.0331,87.423,94.381,396.633,203.209,2944.566,19.834,22.817,11.233
"(19R,25S)-22,25,26-Trihydroxy-22-oxido-16-oxo-17,21,23-trioxa-22lambda~5~-phosphahexacosan-19-yl (9Z)-9-hexadecenoate",C38 H73 O10 P,8556.56154,1088705.357,1005657.006,797198.0198,368804.9882,866926.716,491158.3914,21920962.38,13734169.59,1510328.283,931499.7129,268187.2222,256051.629,183948.043,1047181.181,679042.5537,1220913.998,583001.504,17827565.98,268187.2222,256051.629,183948.043,140.437,91.066,163.736,78.186,2390.846,35.966,34.339,24.669
,C44 H73 N3 O2 P2,8694.916353,3288532.472,3876881.187,2743609.664,2430878.031,2801151.924,1853990.596,75734581.52,61401695.24,1562032.334,3099912.684,104559.5664,172394.0189,42662.05076,3582706.829,2327571.26,2330972.509,2587243.848,68568138.38,104559.5664,172394.0189,42662.05076,441.188,286.626,287.045,318.603,8443.745,12.876,21.229,5.254
,C41 H73 N3 O9,4779.211474,454127.9176,511069.5686,79722.02156,99705.91535,429816.2899,161093.8668,13090319.68,12904163.07,845802.0861,408932.2737,40899.87602,97113.32318,24032.46673,482598.7431,295455.0784,627367.1799,89713.96846,12997241.37,40899.87602,97113.32318,24032.46673,108.554,66.459,141.118,20.18,2923.55,9.2,21.844,5.406
,C30 H13 N6 O17 P,6143.644884,9600.219615,9961.229998,12977421,7563915.114,5652984.937,5103093.629,10402128.58,8562381.629,6963999.821,8290734.006,1400357.965,25104621.71,18794248.21,9780.724807,5378039.283,7627366.914,10270668.06,9482255.105,1400357.965,25104621.71,18794248.21,1.654,909.525,1289.928,1736.959,1603.624,236.826,4245.653,3178.453
,C42 H75 N3 O9,3995.528212,1018186.92,1490439.799,458325.8913,351550.115,929459.972,490901.0895,12427171.78,9636753.421,1956837.158,1057823.505,34193.21564,81188.92094,20091.68235,1254313.359,710180.5307,1507330.332,404938.0032,11031962.6,34193.21564,81188.92094,20091.68235,337.479,191.078,405.555,108.951,2968.206,9.2,21.844,5.406
Acetyl-CoA,C23 H38 N7 O17 P3 S,49181.13428,971819.8393,1301269.625,7920256.661,20073435.36,6388543.359,4615938.974,1195706.621,1026671.209,4686198.867,2827634.961,331584582.8,6297017.531,950365.497,1136544.732,5502241.166,3756916.914,13996846.01,1111188.915,331584582.8,6297017.531,950365.497,21.745,105.271,71.879,267.792,21.26,6343.991,120.477,18.183
Acetyl-CoA,C23 H38 N7 O17 P3 S,23245.81876,11372839.82,14529564.95,20765431,16543017.78,22608412.75,20566446.97,227830.9841,815296.8361,15060393.5,9933118.491,124186741.7,48765598.98,10778678.3,12951202.38,21587429.86,12496755.99,18654224.39,521563.9101,124186741.7,48765598.98,10778678.3,581.311,968.945,560.913,837.289,23.41,5574.084,2188.829,483.798
,C37 H21 N2 O16 P3,8303.373505,12975.06785,13462.98733,8680782.836,9847497.427,3557909.122,3310500.818,10643300.14,13497249.72,4368803.214,4975772.399,533757.4796,17544380.56,13301116.48,13219.02759,3434204.97,4672287.807,9264140.131,12070274.93,533757.4796,17544380.56,13301116.48,1.654,429.723,584.645,1159.224,1510.357,66.789,2195.333,1664.372
,C35 H42 N10 O15 P2 S2,13995.98348,90529.39631,86371.93311,269094.1201,305460.421,125410.9259,129218.2326,71256.97283,63827.12555,185807.8592,184993.672,35381412.19,275305.7189,68129.43181,88450.66471,127314.5792,185400.7656,287277.2705,67542.04919,35381412.19,275305.7189,68129.43181,6.816,9.811,14.287,22.137,5.205,2726.413,21.214,5.25
