max_growth,k_val,mets,min,max,mean
0.9008278,0.016482446,acanth,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,metsoS__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,metsoR__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,23dappa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cgly,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,rbflvrd,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mso3,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,fald,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,LalaLglu,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,r1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,r15bp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pmtcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hdca,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ppgpp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,35cgmp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ggptrc,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,itp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sarcs,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,xtp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dimp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,all__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,all6p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,aso4,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,aso3,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,gthoc,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ragund,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,gfgaragund,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,o16aund,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,anhgm4p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,anhgm3p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mmet,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acglu,2.37E-05,2.37E-05,2.37E-05
0.9008278,0.016482446,acg5p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,lald__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,12ppd__R,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,glcn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,rml,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,rml1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pydam,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,15dap,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hisp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sl2a6o,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acon_T,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,aconm,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,seln,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,selnp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,Nmtrp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dgdp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,skm,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,skm5p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dmbzid,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,athr__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,5mtr,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pant__R,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,galct__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,udpLa4o,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mmcoa__S,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,udpLa4n,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,udpLa4fn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,uLa4fn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,lipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2mcacn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acetol,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hhlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,phphhlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,kphphhlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,gagicolipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,phhlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hphhlipa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3sala,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,so2,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dad_5,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ppp9,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sbzcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cys__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,idp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,g3pg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpe180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ocdca,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpe160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pe160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,galctn__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,malthp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpg180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dscl,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pg180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpg160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pg160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cdpdodecg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pgp180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3pg,0.000175815,0.000175815,1.76E-04
0.9008278,0.016482446,stcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpg140,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pg140,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,apg140,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,apg160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,apg180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,occoa,0.000350315,0.000350315,3.50E-04
0.9008278,0.016482446,octa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pg161,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cpg160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pe180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2agpe140,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,progly,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ser__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ggbutal,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2tpr3dpcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2ombzl,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2ommbl,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,g3ps,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2doxg6p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2dglc,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,oxam,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pa140,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cdpdtdecg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pa180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,5drib,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,Sfglutth,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dhna,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ps180,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ps160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cdpdhdec9eg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pgp161,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pgp160,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,xdp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,1odec11eg3p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,octeACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pa181,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,1tdec7eg3p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tdeACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pa141,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,1hdec9eg3p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hdeACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pa161,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,didp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ctbt,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ctbtcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,crn__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,crnDcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tartr__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,crn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,crncoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,oxalcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,forcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,galctn__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tagur,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mdhdhf,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mththf,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,slnt,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dgslnt,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2fe1s,1.00E-06,0.000154092,7.75E-05
0.9008278,0.016482446,sufbcd,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sufsesh,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sufbcd_2fe2s,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sufse,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3amac,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,msa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,5pg35pg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mpt,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mptamp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cdg,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,preq0,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sel,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,preq1,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2fe2s,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cph4,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cbm,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,iscu_2fe2s,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,iscu,1.00E-06,0.000154092,7.75E-05
0.9008278,0.016482446,2oxpaccoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3oxdhscoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3hpp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,methf,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,5fthf,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ocACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,octapb,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,lipoate,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,lipoamp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2sephchc,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,oxadpcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,uracp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,poaac,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,b2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,btcoa,0.000331981,0.000331981,3.32E-04
0.9008278,0.016482446,na15dap,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,athtp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,glyc2p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,S2hglut,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dhptdn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,thptdn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,rbl__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mercppyr,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,iscssh,7.15E-05,0.000154092,1.13E-04
0.9008278,0.016482446,iscs,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,glyald,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tyr__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,4crsol,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dhgly,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,quin,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,4hthr,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,12ppd__S,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3hppnl,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,23dhacoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2dr1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ile__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,val__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2ippm,4.44E-06,4.44E-06,4.44E-06
0.9008278,0.016482446,actp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,thym,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3htdcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,td2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,fprica,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3hdcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dc2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,13dpg,0.00010806,0.00010806,1.08E-04
0.9008278,0.016482446,aicar,5.36E-05,5.36E-05,5.36E-05
0.9008278,0.016482446,etoh,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,rmn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,36dahc,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ohpb,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3otdcoa,2.13E-06,2.13E-06,2.13E-06
0.9008278,0.016482446,3hbcoa,2.78E-06,2.78E-06,2.78E-06
0.9008278,0.016482446,3hhcoa,1.05E-06,1.05E-06,1.05E-06
0.9008278,0.016482446,hx2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acg5sa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,glu1sa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3hocoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,oc2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,gal1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,glcur,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,fruur,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,xyl__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3odcoa,2.13E-06,2.13E-06,2.13E-06
0.9008278,0.016482446,3oddcoa,2.13E-06,2.13E-06,2.13E-06
0.9008278,0.016482446,3hddcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3ohdcoa,2.13E-06,2.13E-06,2.13E-06
0.9008278,0.016482446,3hhdcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,sbt6p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,galt1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,bbtcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,gbbtn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,arab__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,mnl1p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,fuc__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,prlp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,4pasp,1.79E-06,1.17E-05,6.73E-06
0.9008278,0.016482446,phe__L,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,micit,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tdcoa,0.000350315,0.000350315,3.50E-04
0.9008278,0.016482446,3ohcoa,1.66E-06,2.41E-06,2.03E-06
0.9008278,0.016482446,3hodcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,od2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dd2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acmalt,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,LalaDglu,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ddcacoa,0.0002505,0.000350315,3.00E-04
0.9008278,0.016482446,arab__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,allul6p,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hmgth,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,dhmptp,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,h2,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3oocoa,2.13E-06,2.13E-06,2.13E-06
0.9008278,0.016482446,4per,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,8aonn,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,amob,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acglc__D,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,56dura,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,hdd2coa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,tdec2eACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,cdec3eACP,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,galur,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,acon_C,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,2amsa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,psclys,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,frulys,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3ohodcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,3hadpcoa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,pacald,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,13ppd,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,ghb,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,appl,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,oxa,1.00E-06,1.00E-06,1.00E-06
0.9008278,0.016482446,prpncoa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,cytd,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,gtp,1.28E-06,2.03E-06,1.65E-06
0.8966,0.009398937,cmp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,gdp,1.00E-06,1.07E-06,1.03E-06
0.8966,0.009398937,h,1,1,1.00E+00
0.8966,0.009398937,prpp,1.63E-06,3.62E-06,2.62E-06
0.8966,0.009398937,xan,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ppi,1.00E-06,1.07E-06,1.03E-06
0.8966,0.009398937,xmp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,hxan,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,imp,1.28E-06,2.03E-06,1.65E-06
0.8966,0.009398937,orot5p,1.00E-06,1.07E-06,1.03E-06
0.8966,0.009398937,co2,6.28E-06,7.51E-06,6.89E-06
0.8966,0.009398937,ump,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glu5p,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,nadph,6.22E-06,6.55E-06,6.38E-06
0.8966,0.009398937,glu5sa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,nadp,1.00E-06,1.04E-06,1.02E-06
0.8966,0.009398937,pi,0.000714724,0.000715878,7.15E-04
0.8966,0.009398937,accoa,0.000946529,0.000948866,9.48E-04
0.8966,0.009398937,h2o,1,1,1.00E+00
0.8966,0.009398937,oaa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,cit,5.20E-05,5.22E-05,5.21E-05
0.8966,0.009398937,coa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,ala__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,pydx5p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,pyam5p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,pyr,0.00071371,0.000715582,7.15E-04
0.8966,0.009398937,akg,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ptrc,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,4abutn,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glu__L,0.00071487,0.000716554,7.16E-04
0.8966,0.009398937,ac,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,atp,0.000256113,0.000256839,2.56E-04
0.8966,0.009398937,amp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,cys__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,h2s,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,nh4,0.00071371,0.000715582,7.15E-04
0.8966,0.009398937,5apru,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,5aprbu,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,adp,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,pep,1.03E-06,1.85E-06,1.44E-06
0.8966,0.009398937,mal__L,6.21E-05,6.23E-05,6.22E-05
0.8966,0.009398937,nad,0.000724261,0.000725445,7.25E-04
0.8966,0.009398937,nadh,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,ru5p__D,1.33E-06,1.62E-06,1.48E-06
0.8966,0.009398937,db4p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,for,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ribflv,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,fmn,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,xylu__D,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,xu5p__D,5.22E-06,6.38E-06,5.80E-06
0.8966,0.009398937,rib__D,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,r5p,6.14E-06,7.51E-06,6.82E-06
0.8966,0.009398937,glyc,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glyc3p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,dmlz,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,4r5au,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,gmp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,cdp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,udp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,fdp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,f6p,1.84E-06,1.91E-06,1.88E-06
0.8966,0.009398937,g1p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,adpglc,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ala__D,1.00E-06,1.12E-06,1.06E-06
0.8966,0.009398937,cpppg3,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,o2,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,pppg9,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,dhor__S,1.00E-06,1.01E-06,1.00E-06
0.8966,0.009398937,mqn8,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,mql8,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,orot,1.63E-06,3.62E-06,2.62E-06
0.8966,0.009398937,glyclt,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,q8,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glc,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,q8h2,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2dmmq8,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2dmmql8,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2obut,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2ahbut,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,s7p,1.00E-06,1.01E-06,1.00E-06
0.8966,0.009398937,s17bp,3.07E-05,3.19E-05,3.13E-05
0.8966,0.009398937,23dhmp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3mop,1.00E-06,1.24E-06,1.12E-06
