max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,BSORx,0
0.9008278,0.016287690687355187,PACCOAL,1.0
0.9008278,0.016287690687355187,GP4GH,0
0.9008278,0.016287690687355187,ACGAMT,0
0.9008278,0.016287690687355187,AADDGT,0
0.9008278,0.016287690687355187,SPODMpp,0
0.9008278,0.016287690687355187,PHYTSpp,0
0.9008278,0.016287690687355187,PPTHpp,0
0.9008278,0.016287690687355187,NTP3pp,0
0.9008278,0.016287690687355187,GMHEPK,0
0.9008278,0.016287690687355187,GTPCI,0
0.9008278,0.016287690687355187,FDMO,0
0.9008278,0.016287690687355187,CHOLD,0
0.9008278,0.016287690687355187,TRE6PS,1.0
0.9008278,0.016287690687355187,DRPA,1.0
0.9008278,0.016287690687355187,UDCPDP,1.0
0.9008278,0.016287690687355187,TREH,1.0
0.9008278,0.016287690687355187,NTD8pp,0
0.9008278,0.016287690687355187,DHFS,0
0.9008278,0.016287690687355187,TREHpp,0
0.9008278,0.016287690687355187,ACGAMK,0
0.9008278,0.016287690687355187,METS,1.0
0.9008278,0.016287690687355187,ASPO3,0
0.9008278,0.016287690687355187,ASPO5,0
0.9008278,0.016287690687355187,ASPO4,0.0
0.9008278,0.016287690687355187,ASPO6,1.0
0.9008278,0.016287690687355187,GLYOX3,1.0
0.9008278,0.016287690687355187,FDMO3,0
0.9008278,0.016287690687355187,O16GLCT1,0
0.9008278,0.016287690687355187,O16AP2pp,0
0.9008278,0.016287690687355187,O16AP3pp,0
0.9008278,0.016287690687355187,O16A4Lpp,0
0.9008278,0.016287690687355187,PRASCSi,1.0
0.9008278,0.016287690687355187,DHBSH,0
0.9008278,0.016287690687355187,MALDDH,0.0
0.9008278,0.016287690687355187,ENTERES,0
0.9008278,0.016287690687355187,DHPS2,0
0.9008278,0.016287690687355187,LYXI,0
0.9008278,0.016287690687355187,QULNS,0
0.9008278,0.016287690687355187,ALKP,1.0
0.9008278,0.016287690687355187,L_LACD3,0
0.9008278,0.016287690687355187,L_LACD2,0
0.9008278,0.016287690687355187,GGGABAH,1.0
0.9008278,0.016287690687355187,FDMO6,0
0.9008278,0.016287690687355187,DATPHs,1.0
0.9008278,0.016287690687355187,GLCTR1,0
0.9008278,0.016287690687355187,ECAP1pp,0
0.9008278,0.016287690687355187,UDCPDPpp,0
0.9008278,0.016287690687355187,ECAP2pp,0
0.9008278,0.016287690687355187,ECA4OALpp,0.0
0.9008278,0.016287690687355187,FE3Ri,1.0
0.9008278,0.016287690687355187,NODOy,0
0.9008278,0.016287690687355187,GALM2pp,0
0.9008278,0.016287690687355187,GLCTR3,0
0.9008278,0.016287690687355187,HEPT4,0
0.9008278,0.016287690687355187,NODOx,0
0.9008278,0.016287690687355187,NHFRBO,0
0.9008278,0.016287690687355187,42A12BOOXpp,0
0.9008278,0.016287690687355187,TYROXDApp,0
0.9008278,0.016287690687355187,UDPGALPpp,0
0.9008278,0.016287690687355187,UACGAMPpp,0
0.9008278,0.016287690687355187,UACGALPpp,0
0.9008278,0.016287690687355187,UGLCURPpp,0
0.9008278,0.016287690687355187,FEROpp,0
0.9008278,0.016287690687355187,GUR1PPpp,0
0.9008278,0.016287690687355187,ACGAL1PPpp,0
0.9008278,0.016287690687355187,AM4PCP,0
0.9008278,0.016287690687355187,ACANTHAT,0
0.9008278,0.016287690687355187,TDP,0
0.9008278,0.016287690687355187,METSOXR1,0
0.9008278,0.016287690687355187,METSOXR2,0
0.9008278,0.016287690687355187,DAPAL,0
0.9008278,0.016287690687355187,AMPTASECG,1.0
0.9008278,0.016287690687355187,LACZpp,0
0.9008278,0.016287690687355187,GPDDA1pp,0
0.9008278,0.016287690687355187,GPDDA5pp,0
0.9008278,0.016287690687355187,PTHRpp,0
0.9008278,0.016287690687355187,FLVR,1.0
0.9008278,0.016287690687355187,FDMO2,0
0.9008278,0.016287690687355187,LALGP,1.0
0.9008278,0.016287690687355187,R5PPpp,0
0.9008278,0.016287690687355187,PSP_Lpp,0
0.9008278,0.016287690687355187,TYRPpp,0
0.9008278,0.016287690687355187,R1PK,1.0
0.9008278,0.016287690687355187,R15BPK,1.0
0.9008278,0.016287690687355187,FACOAE160,1.0
0.9008278,0.016287690687355187,PPGPPDP,1.0
0.9008278,0.016287690687355187,GUACYC,1.0
0.9008278,0.016287690687355187,GGPTRCS,0
0.9008278,0.016287690687355187,23PDE2pp,0
0.9008278,0.016287690687355187,23PDE4pp,0
0.9008278,0.016287690687355187,23PDE9pp,0
0.9008278,0.016287690687355187,ATPHs,1.0
0.9008278,0.016287690687355187,SARCOX,0
0.9008278,0.016287690687355187,GTPHs,0.0
0.9008278,0.016287690687355187,MN6PP,1.0
0.9008278,0.016287690687355187,3KGK,0
0.9008278,0.016287690687355187,F6PP,1.0
0.9008278,0.016287690687355187,GDPMNH,0
0.9008278,0.016287690687355187,GDPDPK,1.0
0.9008278,0.016287690687355187,ASNNpp,1.0
0.9008278,0.016287690687355187,GLUNpp,0
0.9008278,0.016287690687355187,NTD12,1.0
0.9008278,0.016287690687355187,NTD10pp,0
0.9008278,0.016287690687355187,NTD1pp,0
0.9008278,0.016287690687355187,NTD2pp,0
0.9008278,0.016287690687355187,NTD3pp,0
0.9008278,0.016287690687355187,NTD4pp,0
0.9008278,0.016287690687355187,NTD5pp,0
0.9008278,0.016287690687355187,DNTPPA,0
0.9008278,0.016287690687355187,NTD6pp,0
0.9008278,0.016287690687355187,NTD7pp,0
0.9008278,0.016287690687355187,NTD9pp,0
0.9008278,0.016287690687355187,PEAMNOpp,0
0.9008278,0.016287690687355187,GAL1PPpp,0
0.9008278,0.016287690687355187,NTPP9,1.0
0.9008278,0.016287690687355187,NTPP10,1.0
0.9008278,0.016287690687355187,NTPP11,0
0.9008278,0.016287690687355187,ARGDCpp,1.0
0.9008278,0.016287690687355187,URIH,1.0
0.9008278,0.016287690687355187,ALLK,0
0.9008278,0.016287690687355187,NADPHQR2,1.0
0.9008278,0.016287690687355187,NADPHQR3,0
0.9008278,0.016287690687355187,NADPHQR4,1.0
0.9008278,0.016287690687355187,ASR,0
0.9008278,0.016287690687355187,METOX1s,0.0
0.9008278,0.016287690687355187,XTSNH,0
0.9008278,0.016287690687355187,METOX2s,0.0
0.9008278,0.016287690687355187,INSH,1.0
0.9008278,0.016287690687355187,O16AT,0
0.9008278,0.016287690687355187,O16GALFT,0
0.9008278,0.016287690687355187,O16GLCT2,0
0.9008278,0.016287690687355187,O16AP1pp,0
0.9008278,0.016287690687355187,GPDDA3pp,0
0.9008278,0.016287690687355187,GPDDA4pp,0
